student_id,age,gender,branch,cgpa,internships,projects,coding_score,aptitude_score,communication_score,python_skill,sql_skill,excel_skill,power_bi_skill,dsa_skill,cloud_skill,cybersecurity_skill,placed,company_type,package_lpa
S1281,22,Male,CE,6.29,1,1,71.19,65.67,96.0,1,0,0,0,1,0,0,1,Service,5.93
S1282,23,Male,EEE,7.4,1,2,82.02,76.42,88.95,0,1,1,1,0,0,0,1,Product,13.7
S1283,22,Male,IT,6.23,0,4,88.56,78.56,96.0,1,1,1,0,0,0,0,1,Service,4.39
S1284,22,Male,EEE,6.92,0,2,69.16,66.65,81.35,1,1,0,1,0,0,0,0,,
S1285,22,Male,EEE,5.92,0,1,48.18,66.07,75.09,1,1,1,0,0,0,0,0,,
S1286,20,Male,CSE,4.67,0,4,79.47,38.5,87.24,1,1,1,0,1,0,0,1,Product,8.75
S1287,20,Male,IT,8.27,0,2,67.89,57.78,93.39,1,0,1,0,1,1,0,0,,
S1288,20,Female,CSE,7.43,0,1,57.32,72.49,71.74,0,0,1,0,0,0,0,1,Service,6.09
S1289,23,Female,IT,9.51,1,4,91.85,79.0,73.07,1,1,1,1,1,0,1,1,Startup,9.43
S1290,21,Female,IT,8.98,2,5,89.4,82.68,96.0,1,1,1,1,1,0,1,1,Product,14.18
S1291,21,Male,CSE,4.97,1,2,64.47,30.0,96.0,0,1,1,1,1,0,1,0,,
S1292,21,Female,ECE,6.85,0,3,84.75,65.62,67.23,1,1,0,0,1,0,1,0,,
S1293,20,Female,ECE,7.09,0,3,84.47,74.99,96.0,1,0,1,1,0,0,0,1,Startup,11.72
S1294,22,Female,ECE,8.15,0,1,84.31,79.28,67.2,1,1,0,1,1,1,1,1,Startup,11.33
S1295,20,Male,IT,8.12,2,2,73.14,78.97,89.79,1,0,1,0,1,0,0,1,Startup,9.34
S1296,23,Female,ME,8.92,0,2,69.92,63.3,85.59,1,1,1,1,1,0,1,0,,
S1297,22,Male,IT,8.51,0,1,94.36,86.52,85.11,0,1,1,1,1,0,0,1,Service,6.2
S1298,22,Male,CSE,6.39,2,2,42.1,81.55,77.39,0,1,1,1,0,0,0,0,,
S1299,21,Male,CE,5.86,2,2,69.07,71.13,79.22,0,1,0,0,1,0,1,0,,
S1300,22,Male,CSE,6.47,1,1,63.73,64.25,73.94,1,0,0,1,0,1,0,0,,
S1301,18,Male,ECE,7.0,0,4,80.78,69.49,90.87,1,1,1,1,0,0,1,1,Service,7.56
S1302,21,Female,EEE,7.78,2,1,83.52,59.68,75.88,0,1,1,1,1,1,0,0,,
S1303,21,Male,ECE,7.04,1,5,98.5,78.36,73.26,1,1,1,0,1,1,0,0,,
S1304,22,Male,ME,7.02,4,1,68.7,88.49,95.52,1,1,0,0,1,1,1,1,Service,5.8
S1305,19,Male,CSE,7.87,1,3,95.81,72.61,74.86,1,1,1,1,1,1,1,1,Product,17.92
S1306,20,Female,EEE,7.24,0,1,63.0,92.5,72.08,1,0,1,0,1,0,1,0,,
S1307,21,Male,ECE,8.16,1,2,67.74,84.15,96.0,0,1,1,1,0,0,0,1,Product,16.38
S1308,21,Male,CSE,6.95,1,3,81.15,69.37,72.98,1,1,1,1,1,1,0,0,,
S1309,20,Male,CSE,8.77,0,3,82.56,87.93,96.0,1,1,1,0,1,1,0,0,,
S1310,21,Male,ECE,8.26,1,2,64.02,78.17,96.0,1,1,1,0,1,0,1,1,Service,6.67
S1311,22,Prefer not to say,CSE,8.43,3,1,75.48,69.33,82.18,1,1,1,0,1,0,1,1,Product,16.32
S1312,23,Male,ECE,5.81,0,1,74.45,60.08,69.01,1,0,1,0,1,0,0,1,Service,3.96
S1313,21,Male,CSE,6.08,0,3,80.14,50.28,95.05,1,1,1,1,1,0,0,0,,
S1314,21,Male,CE,5.93,1,3,62.62,65.96,71.14,1,1,1,0,1,1,0,0,,
S1315,22,Male,ME,7.01,2,2,51.72,66.04,81.94,1,1,1,1,1,0,1,1,Service,4.51
S1316,22,Male,IT,6.97,2,3,97.03,79.9,96.0,1,1,1,0,1,1,0,1,Product,15.26
S1317,20,Female,CSE,8.29,2,0,63.01,70.9,83.44,1,1,1,0,1,0,1,0,,
S1318,21,Female,IT,7.71,0,0,60.17,79.78,96.0,1,1,1,1,1,0,1,1,Service,6.45
S1319,20,Male,IT,6.58,2,1,81.52,60.21,85.76,1,1,1,0,0,1,0,1,Startup,10.13
S1320,21,Male,IT,7.06,1,3,78.95,68.52,81.37,0,0,1,1,1,0,0,1,Product,9.82
S1321,21,Female,CSE,7.87,0,2,85.37,76.27,96.0,0,1,0,1,1,0,0,1,Startup,15.2
S1322,21,Female,CSE,9.05,0,2,73.34,64.32,79.48,1,0,1,1,1,0,0,0,,
S1323,20,Male,ECE,7.16,0,3,67.05,59.02,47.41,1,1,1,1,0,0,0,0,,
S1324,24,Male,IT,7.02,1,2,88.24,64.17,62.08,1,1,1,1,0,0,0,1,Service,5.91
S1325,22,Male,EEE,7.95,1,1,41.15,83.94,94.46,1,1,1,1,0,0,0,1,Product,15.1
S1326,23,Male,CSE,7.86,0,3,83.85,70.64,96.0,1,1,1,1,1,0,0,0,,
S1327,22,Male,ECE,6.73,0,4,81.61,80.5,96.0,1,1,1,1,1,0,0,1,Product,16.18
S1328,20,Female,ECE,7.51,1,2,72.83,88.02,76.83,1,1,1,0,0,0,0,1,Service,4.7
S1329,21,Male,CSE,8.17,3,1,87.45,76.66,71.27,1,0,1,0,1,1,0,1,Startup,9.24
S1330,20,Female,IT,9.11,1,2,98.5,87.38,96.0,1,1,1,1,1,0,1,1,Startup,11.53
S1331,21,Female,ME,6.24,2,2,48.96,48.12,79.02,1,0,1,0,1,0,0,0,,
S1332,20,Female,CE,6.73,0,1,66.15,69.71,73.0,1,1,1,0,0,0,0,1,Service,6.26
S1333,22,Prefer not to say,CE,6.14,0,1,59.38,61.1,89.72,1,0,1,0,0,1,0,1,Product,21.09
S1334,21,Prefer not to say,ME,6.25,1,3,78.28,74.95,85.63,1,1,1,0,1,0,0,1,Service,6.29
S1335,22,Female,ME,6.17,1,3,68.87,57.41,71.66,0,1,1,0,0,0,0,0,,
S1336,23,Female,IT,8.16,0,1,58.41,78.76,96.0,1,1,1,0,1,1,0,1,Service,6.76
S1337,21,Male,ME,6.26,1,1,71.52,61.56,78.16,1,1,1,0,1,0,0,0,,
S1338,21,Female,CSE,8.36,0,1,92.18,88.18,79.85,1,0,1,0,1,0,0,1,Service,6.0
S1339,22,Male,ECE,7.3,0,0,71.07,51.12,82.57,1,1,1,0,1,0,0,1,Service,6.24
S1340,19,Male,CSE,7.58,1,3,74.02,69.96,73.83,1,1,1,1,1,0,0,1,Other,5.62
S1341,22,Male,ECE,9.07,2,1,71.06,72.62,90.39,1,0,1,0,1,0,0,1,Product,11.53
S1342,22,Female,IT,8.7,0,3,97.24,71.26,96.0,1,1,1,1,1,1,0,1,Product,23.95
S1343,22,Female,CSE,7.35,0,1,69.16,85.35,83.94,1,1,1,1,1,1,0,1,Service,4.45
S1344,19,Male,ECE,7.97,0,4,67.93,93.92,96.0,1,1,1,0,0,0,0,1,Product,10.19
S1345,24,Female,CSE,4.87,0,1,80.31,80.29,91.6,1,1,1,0,1,0,0,1,Product,20.8
S1346,21,Female,ECE,7.45,1,2,53.54,72.97,95.99,1,1,1,0,1,0,0,0,,
S1347,21,Male,IT,8.56,2,3,74.03,88.64,63.06,1,1,1,0,0,0,0,1,Service,6.45
S1348,23,Male,CE,7.9,1,3,66.17,67.0,74.78,1,1,1,0,1,1,0,1,Product,14.43
S1349,21,Male,CE,8.02,2,2,68.0,89.89,72.86,1,1,1,1,1,0,0,1,Service,6.13
S1350,21,Female,ME,6.68,2,2,77.13,56.9,66.71,1,1,1,1,1,1,0,0,,
S1351,22,Male,CE,8.77,0,1,54.92,65.53,64.18,1,1,0,1,1,0,0,1,Service,6.99
S1352,22,Male,ECE,6.0,0,4,59.93,62.45,79.95,0,1,0,0,1,0,0,1,Service,4.87
S1353,22,Female,CSE,8.85,0,2,83.57,68.03,64.27,1,1,1,1,1,1,0,1,Product,17.81
S1354,20,Male,CSE,7.88,0,1,55.42,76.02,93.88,0,0,1,1,1,0,0,1,Startup,10.98
S1355,23,Male,EEE,7.15,0,1,73.12,82.08,61.08,1,1,1,1,1,0,0,0,,
S1356,21,Male,IT,6.88,0,2,86.94,65.96,82.84,1,1,1,0,1,0,0,1,Product,17.32
S1357,21,Male,ECE,7.87,0,3,84.5,68.32,72.46,1,1,1,1,1,1,0,0,,
S1358,21,Male,ECE,6.28,0,2,75.32,78.82,87.22,1,1,0,0,0,0,0,1,Startup,10.79
S1359,21,Female,EEE,8.03,0,2,75.82,71.51,78.71,1,1,1,1,1,0,0,1,Product,16.18
S1360,21,Male,IT,6.2,0,3,76.35,71.11,96.0,1,1,1,1,1,0,1,0,,
S1361,21,Male,IT,5.9,1,1,66.59,70.71,81.31,0,1,1,1,1,1,0,1,Service,6.43
S1362,20,Female,CSE,6.96,0,2,73.13,80.92,71.62,0,1,1,1,1,0,0,0,,
S1363,22,Male,EEE,5.21,2,3,82.51,69.41,69.62,1,1,0,1,0,1,0,1,Service,4.32
S1364,21,Male,CE,6.82,2,4,82.62,69.8,78.75,1,1,1,0,1,1,0,1,Product,20.2
S1365,21,Male,CSE,4.99,0,3,75.75,41.27,70.03,1,1,1,1,1,0,1,0,,
S1366,23,Non-binary,ME,6.16,1,3,70.42,67.25,87.13,0,1,1,0,0,0,0,1,Service,7.77
S1367,23,Male,CSE,8.77,0,2,80.64,73.35,65.33,0,1,1,1,1,1,0,1,Startup,9.1
S1368,22,Female,CSE,7.16,0,2,87.48,82.39,75.43,1,0,1,0,0,1,0,0,,
S1369,20,Female,CSE,8.11,0,4,83.66,75.45,69.98,1,1,1,0,1,0,0,1,Service,5.34
S1370,20,Female,CSE,6.3,1,1,75.84,84.48,87.77,1,1,1,1,1,1,1,0,,
S1371,21,Female,ECE,7.35,1,3,64.24,79.36,74.2,0,1,1,1,1,0,1,0,,
S1372,22,Female,ECE,6.97,2,3,74.09,64.63,83.2,1,0,1,1,1,1,0,1,Service,6.91
S1373,20,Male,CSE,7.62,0,2,72.81,82.98,86.28,1,1,1,0,1,0,0,0,,
S1374,20,Male,CE,8.39,0,0,65.21,79.23,53.08,1,1,0,1,1,0,0,1,Service,6.13
S1375,21,Male,IT,7.9,0,4,79.51,70.18,82.87,0,1,1,1,1,0,1,1,Startup,10.5
S1376,20,Female,IT,8.25,2,1,81.46,77.62,70.59,0,0,1,0,1,1,1,1,Startup,10.85
S1377,20,Male,EEE,7.63,1,0,88.56,75.84,81.29,1,1,1,1,1,0,0,1,Service,3.84
S1378,20,Female,ECE,8.16,0,6,80.7,72.24,77.24,1,1,1,1,1,0,0,1,Service,6.64
S1379,19,Male,EEE,6.15,0,1,65.18,43.21,96.0,1,0,1,0,1,0,0,0,,
S1380,20,Prefer not to say,IT,7.84,1,1,63.16,62.61,79.9,1,1,1,1,1,1,0,1,Service,5.41
S1381,22,Male,ECE,6.1,0,1,50.88,72.09,68.79,0,1,1,0,0,0,0,0,,
S1382,20,Male,CE,7.63,0,2,80.91,63.1,87.07,1,1,1,1,1,0,0,1,Product,14.81
S1383,22,Female,IT,8.41,0,2,87.75,57.54,96.0,1,1,1,1,1,0,0,1,Product,17.22
S1384,20,Male,CE,6.89,2,2,65.53,67.16,82.99,0,1,1,1,0,0,0,1,Service,6.25
S1385,21,Male,IT,5.73,2,1,66.86,55.51,70.13,1,0,1,0,0,1,1,1,Service,7.93
S1386,19,Female,CSE,6.88,0,1,56.91,57.96,84.85,0,1,1,0,1,1,0,1,Service,5.21
S1387,20,Female,ECE,6.9,0,0,67.79,71.44,80.63,1,1,1,1,1,0,0,1,Service,5.65
S1388,21,Female,ME,7.76,3,2,68.59,54.85,70.49,1,1,0,1,1,0,0,0,,
S1389,22,Female,IT,5.38,1,1,58.92,44.58,80.57,0,1,1,1,1,0,0,0,,
S1390,22,Female,ECE,7.46,2,4,95.22,71.58,66.26,1,1,1,0,1,1,0,1,Product,13.54
S1391,21,Female,ME,7.1,0,5,81.97,89.86,81.56,1,1,1,1,1,0,0,1,Startup,10.11
S1392,19,Male,CSE,9.73,0,2,84.29,73.77,72.82,1,1,1,1,1,1,0,1,Startup,11.9
S1393,23,Female,IT,7.15,0,1,76.56,70.66,58.15,1,1,1,0,1,1,1,1,Service,6.11
S1394,22,Female,EEE,6.45,3,3,69.67,59.55,96.0,1,1,1,1,0,0,1,1,Product,17.96
S1395,22,Male,CSE,5.88,0,2,71.48,74.15,50.3,1,1,1,1,1,1,0,0,,
S1396,21,Male,CSE,6.31,0,3,77.64,63.28,96.0,1,1,1,0,1,1,1,0,,
S1397,21,Male,IT,9.65,1,2,81.54,92.81,77.55,1,1,1,1,1,1,0,1,Product,17.08
S1398,21,Male,IT,6.53,3,1,73.11,84.16,80.43,1,1,0,1,1,1,0,1,Service,7.06
S1399,21,Male,IT,8.85,2,1,88.78,65.23,96.0,1,1,1,0,1,1,0,0,,
S1400,20,Male,CE,8.8,0,3,73.01,96.33,85.76,1,1,1,0,0,0,0,1,Startup,10.29
S1401,21,Female,IT,8.88,0,5,97.04,64.64,72.46,0,1,1,1,0,1,0,1,Product,13.19
S1402,21,Male,CSE,6.99,0,1,85.17,65.76,76.38,1,1,1,0,0,0,0,1,Startup,9.01
S1403,22,Male,IT,8.16,0,3,96.88,62.77,87.42,0,1,1,1,1,0,0,1,Product,11.97
S1404,20,Male,CE,6.89,0,1,59.86,80.24,87.39,1,1,1,1,0,0,0,1,Service,5.22
S1405,21,Female,CSE,6.2,5,2,76.45,52.36,78.77,1,1,0,1,0,0,0,1,Startup,10.24
S1406,21,Male,EEE,6.99,0,1,59.77,74.08,95.88,1,0,1,0,0,0,0,0,,
S1407,20,Male,ME,8.13,0,2,75.28,90.42,96.0,1,1,1,0,1,0,0,1,Service,5.58
S1408,22,Prefer not to say,IT,7.47,3,3,83.64,76.05,69.2,1,1,1,1,0,1,0,1,Startup,11.46
S1409,21,Male,IT,6.12,1,2,66.33,66.59,96.0,1,1,1,1,0,0,0,1,Product,18.41
S1410,19,Female,ECE,8.2,0,1,79.88,90.48,53.2,1,1,1,1,1,0,0,1,Startup,16.28
S1411,23,Female,CSE,8.07,1,2,94.76,87.88,44.72,1,1,0,0,1,1,0,1,Product,15.06
S1412,20,Male,CE,9.29,1,1,63.75,87.74,53.06,1,1,1,0,0,0,0,1,Startup,10.28
S1413,22,Male,ECE,6.27,0,2,55.75,90.09,64.6,1,0,1,0,0,0,0,1,Product,10.13
S1414,20,Male,CSE,9.85,1,1,80.57,77.59,94.43,1,1,1,1,1,0,0,1,Product,17.79
S1415,23,Female,ME,6.94,0,0,67.86,80.37,95.08,0,0,1,0,0,0,0,0,,
S1416,22,Female,EEE,9.15,2,2,93.35,77.47,82.96,1,1,0,1,1,0,0,1,Startup,10.93
S1417,20,Male,CSE,6.7,1,2,61.16,84.19,96.0,1,1,1,1,1,0,0,1,Product,17.57
S1418,21,Male,ME,6.33,1,1,43.21,89.87,73.48,1,1,1,1,0,0,0,0,,
S1419,23,Female,CE,6.63,0,2,55.64,79.4,63.81,0,0,1,0,1,0,0,0,,
S1420,21,Female,IT,6.99,0,4,56.82,82.95,83.5,0,0,1,1,1,0,1,0,,
S1421,21,Female,ME,8.58,0,1,73.53,83.84,78.74,1,1,1,0,0,0,0,0,,
S1422,21,Male,CSE,7.24,1,3,65.46,73.46,95.91,0,1,1,0,1,1,0,1,Startup,12.53
S1423,20,Female,IT,8.26,1,3,82.22,82.47,80.9,1,1,1,0,0,0,0,0,,
S1424,22,Female,IT,7.85,0,2,81.88,83.39,80.44,1,0,1,0,1,0,0,1,Service,6.07
S1425,21,Female,CSE,8.02,2,3,82.0,57.49,91.17,1,1,1,1,1,1,0,1,Product,16.75
S1426,20,Female,IT,7.76,2,2,77.14,62.37,96.0,1,1,1,1,1,1,1,1,Product,20.53
S1427,20,Male,ME,6.71,0,1,68.79,48.53,85.11,1,1,1,1,0,0,0,1,Product,14.62
S1428,21,Female,ECE,6.47,1,1,60.82,58.27,87.15,0,1,1,1,1,0,0,0,,
S1429,21,Female,CE,5.94,1,1,48.28,64.73,87.01,1,0,1,1,1,0,0,0,,
S1430,22,Male,CE,6.21,0,1,60.8,45.11,78.95,1,1,1,1,0,1,0,1,Product,11.46
S1431,20,Male,CSE,8.61,0,2,85.89,70.2,84.23,1,1,0,1,1,0,1,1,Startup,12.78
S1432,19,Male,CE,7.17,0,2,65.22,76.56,96.0,1,1,1,1,1,0,1,1,Startup,7.88
S1433,22,Female,CSE,8.38,1,2,82.59,63.2,60.38,1,1,1,1,1,0,0,1,Startup,11.22
S1434,22,Male,IT,9.13,1,3,92.78,66.96,92.56,1,1,1,0,1,0,1,0,,
S1435,21,Female,IT,6.69,1,4,87.48,53.33,78.4,1,1,1,1,0,0,0,0,,
S1436,21,Male,ME,8.04,0,3,84.14,75.92,71.19,1,1,1,1,1,1,0,1,Product,23.14
S1437,24,Female,CSE,7.22,0,0,68.42,75.53,96.0,1,1,1,1,1,0,0,1,Startup,8.12
S1438,21,Female,CSE,6.64,0,1,71.37,74.32,82.77,1,1,1,1,1,0,0,0,,
S1439,21,Male,CSE,7.0,0,1,80.35,88.03,65.38,1,1,1,1,1,1,1,1,Service,7.11
S1440,21,Male,EEE,6.27,1,1,70.02,69.0,58.97,1,1,1,0,0,0,0,1,Service,6.4
S1441,21,Female,IT,5.84,0,2,73.65,59.0,77.88,1,1,1,1,0,0,0,0,,
S1442,21,Male,EEE,7.92,1,1,72.11,86.48,96.0,0,0,1,0,0,0,0,1,Service,6.99
S1443,19,Male,ME,8.0,0,3,83.77,52.58,81.12,1,0,1,1,1,1,0,1,Service,5.79
S1444,21,Male,IT,7.74,1,3,69.76,83.4,61.66,1,1,1,0,1,0,0,0,,
S1445,21,Female,EEE,7.88,1,7,98.5,55.68,76.49,1,1,0,1,0,0,0,0,,
S1446,20,Female,CSE,6.91,1,1,62.47,62.31,71.71,0,0,1,0,1,0,0,0,,
S1447,23,Female,IT,8.32,0,1,56.11,84.6,50.06,0,1,1,1,1,0,0,1,Startup,11.61
S1448,22,Male,CSE,7.88,3,1,98.5,69.14,70.93,1,1,0,1,1,1,0,1,Service,6.06
S1449,20,Male,ECE,7.31,1,2,61.65,74.83,93.33,0,1,1,1,0,0,0,0,,
S1450,21,Male,ECE,7.64,0,1,68.21,57.55,82.85,1,1,1,1,0,1,0,0,,
S1451,23,Male,CSE,7.4,1,2,66.7,81.76,96.0,1,0,1,0,1,0,0,1,Service,6.38
S1452,20,Female,IT,7.66,2,3,92.35,78.23,96.0,1,1,1,1,0,0,0,1,Product,16.27
S1453,21,Male,EEE,6.39,0,2,64.94,89.96,93.57,0,1,1,0,1,0,0,1,Startup,15.7
S1454,22,Female,IT,7.22,1,2,82.44,75.07,92.3,1,1,1,1,1,1,0,0,,
S1455,21,Female,IT,7.51,0,2,92.72,65.29,81.41,1,1,0,0,1,0,0,0,,
S1456,23,Male,CSE,7.15,1,3,80.64,71.06,96.0,1,1,1,0,1,1,0,1,Product,11.51
S1457,22,Female,IT,6.1,0,2,75.28,61.8,62.79,1,1,1,1,1,0,0,1,Other,4.43
S1458,19,Female,CSE,6.46,0,3,68.6,75.47,95.03,1,1,1,1,1,0,1,1,Service,5.44
S1459,20,Female,CE,6.36,0,0,50.08,83.56,68.34,1,1,0,0,1,0,0,1,Product,13.45
S1460,20,Male,IT,7.73,1,3,81.73,75.91,81.04,1,1,1,1,1,1,0,0,,
S1461,24,Female,CSE,6.49,0,2,80.01,69.33,92.01,1,1,1,0,1,1,0,1,Product,12.93
S1462,23,Female,CSE,8.39,1,1,60.71,82.71,54.51,0,0,1,1,1,0,0,0,,
S1463,22,Male,CE,7.16,1,0,70.16,68.68,79.16,1,0,1,0,0,0,0,1,Service,5.89
S1464,22,Female,IT,6.07,2,3,60.35,64.99,79.77,1,1,1,1,1,0,1,1,Startup,9.9
S1465,20,Prefer not to say,ECE,8.04,0,2,76.81,66.83,91.42,1,1,0,0,1,0,0,1,Service,7.47
S1466,21,Female,CE,6.9,3,3,65.55,68.89,76.58,1,1,1,0,1,0,0,1,Startup,14.93
S1467,20,Male,CSE,8.88,0,1,66.81,90.16,82.13,1,1,1,1,1,0,0,1,Service,6.35
S1468,21,Prefer not to say,CSE,7.43,0,0,69.02,71.73,74.0,1,1,1,1,1,1,0,1,Other,5.39
S1469,21,Female,IT,7.37,1,3,80.75,65.1,84.92,1,1,1,0,1,1,0,1,Service,5.65
S1470,20,Male,EEE,5.12,1,1,52.9,42.19,63.84,0,0,0,0,0,1,0,1,Startup,11.24
S1471,20,Male,ECE,8.28,2,4,84.86,85.74,69.03,1,1,1,1,1,0,0,1,Product,18.42
S1472,20,Female,IT,6.04,0,2,71.96,50.6,62.58,1,1,0,0,1,1,0,1,Other,5.0
S1473,22,Female,ECE,7.03,2,4,75.56,79.1,69.08,1,1,1,1,1,1,0,1,Product,15.34
S1474,23,Female,CE,7.08,0,2,53.54,76.03,81.76,0,0,1,1,0,0,0,0,,
S1475,19,Female,CE,8.48,1,0,88.45,71.6,89.46,1,1,1,1,1,0,0,0,,
S1476,20,Male,ME,8.51,1,3,83.95,79.99,87.27,0,1,0,0,0,1,0,1,Startup,12.81
S1477,22,Female,CE,9.85,0,1,69.03,75.2,91.42,0,1,1,1,0,0,0,1,Service,6.5
S1478,22,Male,CSE,7.46,0,0,65.68,81.94,76.06,0,0,0,0,1,1,0,0,,
S1479,21,Male,EEE,7.63,1,2,81.41,79.81,80.75,1,1,1,1,1,1,0,1,Startup,10.96
S1480,21,Female,CSE,7.24,2,1,56.13,81.09,96.0,1,1,1,1,0,1,0,1,Startup,10.72
S1481,21,Male,EEE,5.96,2,1,37.73,57.13,64.19,0,1,1,0,0,0,0,0,,
S1482,21,Female,ECE,6.94,2,3,52.66,71.73,87.47,1,1,0,0,0,1,0,1,Product,10.46
S1483,20,Male,IT,7.04,1,2,84.44,68.97,91.55,1,1,1,1,1,0,1,1,Product,16.89
S1484,21,Male,CSE,8.06,0,0,62.99,71.04,67.11,1,1,1,0,0,0,0,1,Product,20.19
S1485,22,Male,CSE,6.6,0,1,59.58,60.18,72.93,0,0,0,0,1,0,0,0,,
S1486,23,Male,CSE,8.62,2,2,75.08,70.25,96.0,1,1,1,0,1,1,0,1,Startup,10.86
S1487,21,Male,CSE,7.65,3,3,93.3,69.57,83.61,1,1,1,1,0,0,0,1,Product,11.64
S1488,20,Prefer not to say,ECE,6.57,1,2,68.25,59.9,95.32,1,0,1,1,1,0,0,0,,
S1489,20,Female,EEE,7.6,1,3,66.67,81.09,78.07,0,1,1,1,1,0,0,0,,
S1490,20,Male,CSE,7.31,1,0,71.62,74.73,96.0,1,1,1,1,1,0,0,0,,
S1491,20,Male,ECE,8.59,0,2,77.72,77.13,96.0,1,1,1,1,1,0,0,0,,
S1492,23,Male,ME,6.94,1,2,58.53,53.3,64.59,0,1,1,1,0,1,0,1,Product,18.62
S1493,21,Female,CSE,6.85,0,4,91.99,71.58,80.02,1,1,1,1,1,0,1,1,Startup,8.81
S1494,20,Non-binary,CSE,5.36,0,2,75.61,70.52,91.91,1,1,1,1,1,0,0,1,Other,5.16
S1495,22,Male,IT,8.43,1,1,83.04,68.63,70.32,1,1,1,1,1,1,1,1,Service,6.15
S1496,22,Male,IT,7.77,0,1,72.0,78.83,90.5,0,1,1,1,1,1,0,1,Service,7.54
S1497,24,Male,IT,8.18,0,3,79.61,66.45,86.54,1,1,0,0,1,1,0,1,Startup,17.07
S1498,20,Female,CSE,7.13,0,2,59.31,62.05,66.31,1,1,1,1,0,1,0,0,,
S1499,22,Female,CSE,7.59,0,1,65.63,61.05,75.5,1,1,1,0,1,0,0,0,,
S1500,19,Non-binary,ME,6.46,2,2,55.28,49.82,80.87,0,1,0,1,1,0,0,0,,
