student_id,technical_skill_count,skill_gap_count,missing_skills_list,missing_skills_count,python_gap,sql_gap,excel_gap,power_bi_gap,dsa_gap,cloud_gap,cybersecurity_gap
S1463,2,5,SQL Database; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,5,0,1,0,1,1,1,1
S1464,6,1,Cloud Computing,1,0,0,0,0,0,1,0
S1465,3,4,Advanced Excel; Power BI / Visuals; Cloud Computing; Cybersecurity,4,0,0,1,1,0,1,1
S1466,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1467,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1468,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1469,5,2,Power BI / Visuals; Cybersecurity,2,0,0,0,1,0,0,1
S1470,1,6,Python Programming; SQL Database; Advanced Excel; Power BI / Visuals; Data Structures & Algo; Cybersecurity,6,1,1,1,1,1,0,1
S1471,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1472,4,3,Advanced Excel; Power BI / Visuals; Cybersecurity,3,0,0,1,1,0,0,1
S1473,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1474,2,5,Python Programming; SQL Database; Data Structures & Algo; Cloud Computing; Cybersecurity,5,1,1,0,0,1,1,1
S1475,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1476,2,5,Python Programming; Advanced Excel; Power BI / Visuals; Data Structures & Algo; Cybersecurity,5,1,0,1,1,1,0,1
S1477,3,4,Python Programming; Data Structures & Algo; Cloud Computing; Cybersecurity,4,1,0,0,0,1,1,1
S1478,2,5,Python Programming; SQL Database; Advanced Excel; Power BI / Visuals; Cybersecurity,5,1,1,1,1,0,0,1
S1479,6,1,Cybersecurity,1,0,0,0,0,0,0,1
S1480,5,2,Data Structures & Algo; Cybersecurity,2,0,0,0,0,1,0,1
S1481,2,5,Python Programming; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,5,1,0,0,1,1,1,1
S1482,3,4,Advanced Excel; Power BI / Visuals; Data Structures & Algo; Cybersecurity,4,0,0,1,1,1,0,1
S1483,6,1,Cloud Computing,1,0,0,0,0,0,1,0
S1484,3,4,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,4,0,0,0,1,1,1,1
S1485,1,6,Python Programming; SQL Database; Advanced Excel; Power BI / Visuals; Cloud Computing; Cybersecurity,6,1,1,1,1,0,1,1
S1486,5,2,Power BI / Visuals; Cybersecurity,2,0,0,0,1,0,0,1
S1487,4,3,Data Structures & Algo; Cloud Computing; Cybersecurity,3,0,0,0,0,1,1,1
S1488,4,3,SQL Database; Cloud Computing; Cybersecurity,3,0,1,0,0,0,1,1
S1489,4,3,Python Programming; Cloud Computing; Cybersecurity,3,1,0,0,0,0,1,1
S1490,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1491,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1492,4,3,Python Programming; Data Structures & Algo; Cybersecurity,3,1,0,0,0,1,0,1
S1493,6,1,Cloud Computing,1,0,0,0,0,0,1,0
S1494,5,2,Cloud Computing; Cybersecurity,2,0,0,0,0,0,1,1
S1495,7,0,None,0,0,0,0,0,0,0,0
S1496,5,2,Python Programming; Cybersecurity,2,1,0,0,0,0,0,1
S1497,4,3,Advanced Excel; Power BI / Visuals; Cybersecurity,3,0,0,1,1,0,0,1
S1498,5,2,Data Structures & Algo; Cybersecurity,2,0,0,0,0,1,0,1
S1499,4,3,Power BI / Visuals; Cloud Computing; Cybersecurity,3,0,0,0,1,0,1,1
S1500,3,4,Python Programming; Advanced Excel; Cloud Computing; Cybersecurity,4,1,0,1,0,0,1,1
