student_id,cgpa,coding_score,technical_skill_count,segment_code,segment_name,assignment_rule
S1129,7.02,98.5,5,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1130,8.89,88.17,5,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1131,6.67,81.5,5,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1132,6.42,65.39,5,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1133,8.23,77.81,3,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1134,8.71,98.5,3,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1135,9.85,68.94,5,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1136,6.56,72.46,4,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1137,6.54,65.45,4,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1138,7.52,74.13,4,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1139,7.56,57.31,3,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1140,7.49,85.46,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1141,9.31,80.02,3,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1142,7.88,88.88,3,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1143,7.79,50.0,4,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1144,7.01,71.66,5,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1145,8.13,75.16,5,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1146,6.24,82.03,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1147,7.37,87.77,2,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1148,8.64,61.84,5,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1149,7.79,79.53,4,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1150,7.91,98.5,5,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1151,9.29,69.98,4,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1152,6.45,57.41,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1153,6.12,60.43,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1154,6.3,65.45,4,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1155,8.1,76.04,5,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1156,8.21,65.57,3,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1157,7.16,64.42,6,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1158,5.85,66.8,4,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1159,4.28,60.14,5,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1160,8.99,90.0,3,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1161,8.06,73.59,5,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1162,5.32,58.14,2,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1163,7.09,73.16,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1164,6.11,81.73,6,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1165,5.6,70.42,6,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1166,7.86,68.64,5,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1167,7.11,60.69,5,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1168,6.66,78.01,4,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1169,8.2,95.23,5,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1170,7.53,78.22,3,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1171,6.24,65.6,6,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1172,8.25,70.11,3,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1173,9.55,89.62,5,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1174,7.07,68.91,6,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1175,8.45,87.53,4,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1176,8.36,77.86,4,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1177,7.9,58.49,5,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1178,7.38,81.3,5,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1179,7.19,61.57,5,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1180,7.97,58.07,4,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1181,5.73,78.58,5,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1182,8.84,87.49,6,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1183,7.49,95.55,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1184,7.41,74.09,5,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1185,7.42,64.54,2,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1186,7.25,60.56,2,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1187,5.81,86.25,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1188,7.62,73.54,6,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1189,6.59,62.89,4,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1190,7.6,75.75,6,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1191,6.99,64.29,4,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1192,8.31,86.8,5,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1193,5.66,67.26,6,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1194,7.68,54.19,2,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1195,8.68,67.23,1,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1196,9.85,81.39,4,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1197,6.29,70.3,5,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1198,7.73,60.35,4,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1199,7.09,79.54,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1200,8.45,76.8,1,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1201,8.03,95.18,4,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1202,6.58,71.67,5,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1203,7.16,66.75,5,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1204,7.38,70.38,6,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1205,5.02,59.48,6,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1206,7.03,74.38,5,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1207,7.83,85.93,5,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1208,4.15,64.59,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1209,8.04,77.31,4,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1210,6.79,62.27,4,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1211,7.08,57.33,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1212,6.22,66.47,5,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1213,5.98,65.38,5,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1214,9.16,90.58,5,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1215,8.23,91.0,4,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1216,6.1,54.22,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1217,6.27,63.12,6,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1218,7.35,76.42,5,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1219,6.27,65.69,4,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1220,5.54,57.69,2,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1221,7.67,58.5,4,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1222,6.24,65.8,4,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1223,9.85,78.11,1,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1224,7.8,66.49,6,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1225,7.53,73.33,4,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1226,8.84,88.89,6,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1227,5.14,51.36,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1228,8.41,92.53,5,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1229,7.06,71.08,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1230,5.15,79.89,5,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1231,7.61,71.58,2,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1232,7.68,69.04,1,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1233,8.77,80.34,4,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1234,8.53,88.48,4,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1235,7.28,83.69,4,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1236,7.09,61.57,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1237,5.94,66.25,4,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1238,6.22,76.08,4,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1239,9.21,71.68,6,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1240,7.2,53.64,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1241,8.09,80.18,5,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1242,7.73,65.66,4,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1243,7.88,71.74,2,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1244,7.02,78.92,2,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1245,6.11,58.42,4,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1246,5.53,74.99,4,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1247,8.22,68.75,5,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1248,7.16,77.72,6,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1249,5.39,81.45,4,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1250,8.16,98.5,4,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1251,8.58,76.55,6,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1252,6.73,95.25,4,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1253,8.98,96.45,6,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1254,6.74,85.37,4,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1255,7.31,98.5,4,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1256,6.96,70.1,4,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1257,6.22,52.92,4,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1258,8.84,80.15,5,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1259,6.1,69.08,6,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1260,8.59,52.65,2,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1261,8.41,63.47,3,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1262,6.75,78.82,5,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1263,7.55,74.54,6,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1264,7.54,87.46,4,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1265,7.2,56.33,4,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1266,8.76,74.22,5,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1267,7.59,46.07,5,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1268,5.66,64.97,1,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1269,6.45,77.81,5,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1270,9.1,77.54,4,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1271,8.84,76.45,5,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1272,7.77,74.07,6,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1273,5.58,71.18,4,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1274,5.55,54.73,6,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1275,6.67,51.91,2,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1276,7.64,77.23,3,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1277,9.01,98.24,6,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1278,6.67,67.53,6,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1279,7.0,75.49,4,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1280,6.16,65.19,4,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1281,6.29,71.19,2,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1282,7.4,82.02,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1283,6.23,88.56,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1284,6.92,69.16,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1285,5.92,48.18,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1286,4.67,79.47,4,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1287,8.27,67.89,4,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1288,7.43,57.32,1,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1289,9.51,91.85,6,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1290,8.98,89.4,6,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1291,4.97,64.47,5,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1292,6.85,84.75,4,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1293,7.09,84.47,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1294,8.15,84.31,6,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1295,8.12,73.14,3,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1296,8.92,69.92,6,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1297,8.51,94.36,4,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1298,6.39,42.1,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1299,5.86,69.07,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1300,6.47,63.73,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1301,7.0,80.78,5,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1302,7.78,83.52,5,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1303,7.04,98.5,5,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1304,7.02,68.7,5,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1305,7.87,95.81,7,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1306,7.24,63.0,4,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1307,8.16,67.74,3,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1308,6.95,81.15,6,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1309,8.77,82.56,5,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1310,8.26,64.02,5,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1311,8.43,75.48,5,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1312,5.81,74.45,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1313,6.08,80.14,5,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1314,5.93,62.62,5,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1315,7.01,51.72,6,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1316,6.97,97.03,5,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1317,8.29,63.01,5,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1318,7.71,60.17,6,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1319,6.58,81.52,4,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1320,7.06,78.95,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1321,7.87,85.37,3,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1322,9.05,73.34,4,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1323,7.16,67.05,4,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1324,7.02,88.24,4,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1325,7.95,41.15,4,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1326,7.86,83.85,5,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1327,6.73,81.61,5,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1328,7.51,72.83,3,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1329,8.17,87.45,4,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1330,9.11,98.5,6,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1331,6.24,48.96,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1332,6.73,66.15,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1333,6.14,59.38,3,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1334,6.25,78.28,4,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1335,6.17,68.87,2,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1336,8.16,58.41,5,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1337,6.26,71.52,4,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1338,8.36,92.18,3,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1339,7.3,71.07,4,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1340,7.58,74.02,5,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1341,9.07,71.06,3,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1342,8.7,97.24,6,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
S1343,7.35,69.16,6,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1344,7.97,67.93,3,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1345,4.87,80.31,4,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1346,7.45,53.54,4,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1347,8.56,74.03,3,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1348,7.9,66.17,5,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1349,8.02,68.0,5,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1350,6.68,77.13,6,SEG-Q2,Technical Specialists,CGPA < 7.50 AND Coding >= 75.0 AND Skills >= 4
S1351,8.77,54.92,4,SEG-Q3,Academic Generalists,CGPA >= 7.50 AND (Coding < 75.0 OR Skills < 4)
S1352,6.0,59.93,2,SEG-Q4,High Support Priority,CGPA < 7.50 AND Coding < 75.0 AND Skills < 4
S1353,8.85,83.57,6,SEG-Q1,Comprehensive High Performers,CGPA >= 7.50 AND Coding >= 75.0 AND Skills >= 4
