student_id,component,raw_value,normalized_score,weight,weighted_contribution
S0525,Technical Skills,2.0,28.5714,0.25,7.1429
S0525,Aptitude Score,67.39,67.39,0.2,13.478
S0525,CGPA,7.51,75.1,0.15,11.265
S0525,Projects,3.0,100.0,0.15,15.0
S0525,Internships,1.0,50.0,0.15,7.5
S0525,Communication,64.06,64.06,0.1,6.406
S0526,Technical Skills,4.0,57.1429,0.25,14.2857
S0526,Aptitude Score,79.51,79.51,0.2,15.902
S0526,CGPA,8.16,81.6,0.15,12.24
S0526,Projects,2.0,66.6667,0.15,10.0
S0526,Internships,0.0,0.0,0.15,0.0
S0526,Communication,91.7,91.7,0.1,9.17
S0527,Technical Skills,3.0,42.8571,0.25,10.7143
S0527,Aptitude Score,54.03,54.03,0.2,10.806
S0527,CGPA,7.22,72.2,0.15,10.83
S0527,Projects,3.0,100.0,0.15,15.0
S0527,Internships,0.0,0.0,0.15,0.0
S0527,Communication,96.0,96.0,0.1,9.6
S0528,Technical Skills,3.0,42.8571,0.25,10.7143
S0528,Aptitude Score,66.61,66.61,0.2,13.322
S0528,CGPA,6.22,62.2,0.15,9.33
S0528,Projects,1.0,33.3333,0.15,5.0
S0528,Internships,1.0,50.0,0.15,7.5
S0528,Communication,96.0,96.0,0.1,9.6
S0529,Technical Skills,2.0,28.5714,0.25,7.1429
S0529,Aptitude Score,72.03,72.03,0.2,14.406
S0529,CGPA,9.25,92.5,0.15,13.875
S0529,Projects,0.0,0.0,0.15,0.0
S0529,Internships,0.0,0.0,0.15,0.0
S0529,Communication,75.47,75.47,0.1,7.547
S0530,Technical Skills,3.0,42.8571,0.25,10.7143
S0530,Aptitude Score,51.01,51.01,0.2,10.202
S0530,CGPA,7.04,70.4,0.15,10.56
S0530,Projects,1.0,33.3333,0.15,5.0
S0530,Internships,0.0,0.0,0.15,0.0
S0530,Communication,65.79,65.79,0.1,6.579
S0531,Technical Skills,5.0,71.4286,0.25,17.8571
S0531,Aptitude Score,96.42,96.42,0.2,19.284
S0531,CGPA,8.55,85.5,0.15,12.825
S0531,Projects,3.0,100.0,0.15,15.0
S0531,Internships,0.0,0.0,0.15,0.0
S0531,Communication,87.47,87.47,0.1,8.747
S0532,Technical Skills,4.0,57.1429,0.25,14.2857
S0532,Aptitude Score,74.57,74.57,0.2,14.914
S0532,CGPA,5.84,58.4,0.15,8.76
S0532,Projects,5.0,100.0,0.15,15.0
S0532,Internships,1.0,50.0,0.15,7.5
S0532,Communication,81.3,81.3,0.1,8.13
S0533,Technical Skills,4.0,57.1429,0.25,14.2857
S0533,Aptitude Score,64.16,64.16,0.2,12.832
S0533,CGPA,7.3,73.0,0.15,10.95
S0533,Projects,2.0,66.6667,0.15,10.0
S0533,Internships,0.0,0.0,0.15,0.0
S0533,Communication,93.45,93.45,0.1,9.345
S0534,Technical Skills,5.0,71.4286,0.25,17.8571
S0534,Aptitude Score,71.06,71.06,0.2,14.212
S0534,CGPA,7.77,77.7,0.15,11.655
S0534,Projects,2.0,66.6667,0.15,10.0
S0534,Internships,1.0,50.0,0.15,7.5
S0534,Communication,75.03,75.03,0.1,7.503
S0535,Technical Skills,4.0,57.1429,0.25,14.2857
S0535,Aptitude Score,83.78,83.78,0.2,16.756
S0535,CGPA,7.45,74.5,0.15,11.175
S0535,Projects,0.0,0.0,0.15,0.0
S0535,Internships,2.0,100.0,0.15,15.0
S0535,Communication,66.22,66.22,0.1,6.622
S0536,Technical Skills,4.0,57.1429,0.25,14.2857
S0536,Aptitude Score,71.41,71.41,0.2,14.282
S0536,CGPA,6.8,68.0,0.15,10.2
S0536,Projects,2.0,66.6667,0.15,10.0
S0536,Internships,0.0,0.0,0.15,0.0
S0536,Communication,77.86,77.86,0.1,7.786
S0537,Technical Skills,5.0,71.4286,0.25,17.8571
S0537,Aptitude Score,79.52,79.52,0.2,15.904
S0537,CGPA,6.79,67.9,0.15,10.185
S0537,Projects,3.0,100.0,0.15,15.0
S0537,Internships,1.0,50.0,0.15,7.5
S0537,Communication,89.24,89.24,0.1,8.924
S0538,Technical Skills,4.0,57.1429,0.25,14.2857
S0538,Aptitude Score,72.88,72.88,0.2,14.576
S0538,CGPA,6.02,60.2,0.15,9.03
S0538,Projects,0.0,0.0,0.15,0.0
S0538,Internships,1.0,50.0,0.15,7.5
S0538,Communication,75.07,75.07,0.1,7.507
S0539,Technical Skills,2.0,28.5714,0.25,7.1429
S0539,Aptitude Score,68.63,68.63,0.2,13.726
S0539,CGPA,7.03,70.3,0.15,10.545
S0539,Projects,1.0,33.3333,0.15,5.0
S0539,Internships,1.0,50.0,0.15,7.5
S0539,Communication,91.47,91.47,0.1,9.147
S0540,Technical Skills,4.0,57.1429,0.25,14.2857
S0540,Aptitude Score,90.26,90.26,0.2,18.052
S0540,CGPA,8.25,82.5,0.15,12.375
S0540,Projects,0.0,0.0,0.15,0.0
S0540,Internships,0.0,0.0,0.15,0.0
S0540,Communication,96.0,96.0,0.1,9.6
S0541,Technical Skills,3.0,42.8571,0.25,10.7143
S0541,Aptitude Score,97.0,97.0,0.2,19.4
S0541,CGPA,8.26,82.6,0.15,12.39
S0541,Projects,2.0,66.6667,0.15,10.0
S0541,Internships,1.0,50.0,0.15,7.5
S0541,Communication,84.45,84.45,0.1,8.445
S0542,Technical Skills,1.0,14.2857,0.25,3.5714
S0542,Aptitude Score,66.23,66.23,0.2,13.246
S0542,CGPA,7.54,75.4,0.15,11.31
S0542,Projects,0.0,0.0,0.15,0.0
S0542,Internships,2.0,100.0,0.15,15.0
S0542,Communication,61.11,61.11,0.1,6.111
S0543,Technical Skills,5.0,71.4286,0.25,17.8571
S0543,Aptitude Score,84.69,84.69,0.2,16.938
S0543,CGPA,8.52,85.2,0.15,12.78
S0543,Projects,1.0,33.3333,0.15,5.0
S0543,Internships,4.0,100.0,0.15,15.0
S0543,Communication,84.83,84.83,0.1,8.483
S0544,Technical Skills,2.0,28.5714,0.25,7.1429
S0544,Aptitude Score,68.49,68.49,0.2,13.698
S0544,CGPA,8.1,81.0,0.15,12.15
S0544,Projects,2.0,66.6667,0.15,10.0
S0544,Internships,0.0,0.0,0.15,0.0
S0544,Communication,85.05,85.05,0.1,8.505
S0545,Technical Skills,0.0,0.0,0.25,0.0
S0545,Aptitude Score,45.21,45.21,0.2,9.042
S0545,CGPA,6.54,65.4,0.15,9.81
S0545,Projects,0.0,0.0,0.15,0.0
S0545,Internships,1.0,50.0,0.15,7.5
S0545,Communication,95.79,95.79,0.1,9.579
S0546,Technical Skills,1.0,14.2857,0.25,3.5714
S0546,Aptitude Score,76.62,76.62,0.2,15.324
S0546,CGPA,7.05,70.5,0.15,10.575
S0546,Projects,2.0,66.6667,0.15,10.0
S0546,Internships,0.0,0.0,0.15,0.0
S0546,Communication,79.67,79.67,0.1,7.967
S0547,Technical Skills,3.0,42.8571,0.25,10.7143
S0547,Aptitude Score,90.87,90.87,0.2,18.174
S0547,CGPA,8.57,85.7,0.15,12.855
S0547,Projects,1.0,33.3333,0.15,5.0
S0547,Internships,1.0,50.0,0.15,7.5
S0547,Communication,66.55,66.55,0.1,6.655
S0548,Technical Skills,5.0,71.4286,0.25,17.8571
S0548,Aptitude Score,68.34,68.34,0.2,13.668
S0548,CGPA,7.0,70.0,0.15,10.5
S0548,Projects,3.0,100.0,0.15,15.0
S0548,Internships,0.0,0.0,0.15,0.0
S0548,Communication,87.79,87.79,0.1,8.779
S0549,Technical Skills,3.0,42.8571,0.25,10.7143
S0549,Aptitude Score,69.0,69.0,0.2,13.8
S0549,CGPA,7.39,73.9,0.15,11.085
S0549,Projects,5.0,100.0,0.15,15.0
S0549,Internships,1.0,50.0,0.15,7.5
S0549,Communication,82.22,82.22,0.1,8.222
S0550,Technical Skills,4.0,57.1429,0.25,14.2857
S0550,Aptitude Score,77.36,77.36,0.2,15.472
S0550,CGPA,6.86,68.6,0.15,10.29
S0550,Projects,1.0,33.3333,0.15,5.0
S0550,Internships,1.0,50.0,0.15,7.5
S0550,Communication,73.1,73.1,0.1,7.31
S0551,Technical Skills,3.0,42.8571,0.25,10.7143
S0551,Aptitude Score,50.24,50.24,0.2,10.048
S0551,CGPA,6.48,64.8,0.15,9.72
S0551,Projects,3.0,100.0,0.15,15.0
S0551,Internships,0.0,0.0,0.15,0.0
S0551,Communication,68.82,68.82,0.1,6.882
S0552,Technical Skills,4.0,57.1429,0.25,14.2857
S0552,Aptitude Score,97.0,97.0,0.2,19.4
S0552,CGPA,6.33,63.3,0.15,9.495
S0552,Projects,1.0,33.3333,0.15,5.0
S0552,Internships,1.0,50.0,0.15,7.5
S0552,Communication,94.97,94.97,0.1,9.497
S0553,Technical Skills,4.0,57.1429,0.25,14.2857
S0553,Aptitude Score,76.44,76.44,0.2,15.288
S0553,CGPA,8.57,85.7,0.15,12.855
S0553,Projects,4.0,100.0,0.15,15.0
S0553,Internships,2.0,100.0,0.15,15.0
S0553,Communication,81.9,81.9,0.1,8.19
S0554,Technical Skills,5.0,71.4286,0.25,17.8571
S0554,Aptitude Score,65.56,65.56,0.2,13.112
S0554,CGPA,7.99,79.9,0.15,11.985
S0554,Projects,1.0,33.3333,0.15,5.0
S0554,Internships,0.0,0.0,0.15,0.0
S0554,Communication,67.04,67.04,0.1,6.704
S0555,Technical Skills,7.0,100.0,0.25,25.0
S0555,Aptitude Score,65.07,65.07,0.2,13.014
S0555,CGPA,5.15,51.5,0.15,7.725
S0555,Projects,1.0,33.3333,0.15,5.0
S0555,Internships,1.0,50.0,0.15,7.5
S0555,Communication,62.5,62.5,0.1,6.25
S0556,Technical Skills,4.0,57.1429,0.25,14.2857
S0556,Aptitude Score,60.73,60.73,0.2,12.146
S0556,CGPA,7.32,73.2,0.15,10.98
S0556,Projects,4.0,100.0,0.15,15.0
S0556,Internships,1.0,50.0,0.15,7.5
S0556,Communication,96.0,96.0,0.1,9.6
S0557,Technical Skills,5.0,71.4286,0.25,17.8571
S0557,Aptitude Score,79.51,79.51,0.2,15.902
S0557,CGPA,7.5,75.0,0.15,11.25
S0557,Projects,1.0,33.3333,0.15,5.0
S0557,Internships,1.0,50.0,0.15,7.5
S0557,Communication,85.22,85.22,0.1,8.522
S0558,Technical Skills,3.0,42.8571,0.25,10.7143
S0558,Aptitude Score,52.85,52.85,0.2,10.57
S0558,CGPA,6.97,69.7,0.15,10.455
S0558,Projects,0.0,0.0,0.15,0.0
S0558,Internships,0.0,0.0,0.15,0.0
S0558,Communication,75.37,75.37,0.1,7.537
S0559,Technical Skills,5.0,71.4286,0.25,17.8571
S0559,Aptitude Score,71.57,71.57,0.2,14.314
S0559,CGPA,7.99,79.9,0.15,11.985
S0559,Projects,1.0,33.3333,0.15,5.0
S0559,Internships,2.0,100.0,0.15,15.0
S0559,Communication,96.0,96.0,0.1,9.6
S0560,Technical Skills,5.0,71.4286,0.25,17.8571
S0560,Aptitude Score,77.59,77.59,0.2,15.518
S0560,CGPA,7.41,74.1,0.15,11.115
S0560,Projects,2.0,66.6667,0.15,10.0
S0560,Internships,0.0,0.0,0.15,0.0
S0560,Communication,92.81,92.81,0.1,9.281
S0561,Technical Skills,3.0,42.8571,0.25,10.7143
S0561,Aptitude Score,62.8,62.8,0.2,12.56
S0561,CGPA,7.71,77.1,0.15,11.565
S0561,Projects,2.0,66.6667,0.15,10.0
S0561,Internships,1.0,50.0,0.15,7.5
S0561,Communication,57.76,57.76,0.1,5.776
S0562,Technical Skills,2.0,28.5714,0.25,7.1429
S0562,Aptitude Score,76.17,76.17,0.2,15.234
S0562,CGPA,8.48,84.8,0.15,12.72
S0562,Projects,0.0,0.0,0.15,0.0
S0562,Internships,1.0,50.0,0.15,7.5
S0562,Communication,85.13,85.13,0.1,8.513
S0563,Technical Skills,3.0,42.8571,0.25,10.7143
S0563,Aptitude Score,66.99,66.99,0.2,13.398
S0563,CGPA,6.99,69.9,0.15,10.485
S0563,Projects,1.0,33.3333,0.15,5.0
S0563,Internships,2.0,100.0,0.15,15.0
S0563,Communication,81.45,81.45,0.1,8.145
S0564,Technical Skills,5.0,71.4286,0.25,17.8571
S0564,Aptitude Score,75.97,75.97,0.2,15.194
S0564,CGPA,7.19,71.9,0.15,10.785
S0564,Projects,2.0,66.6667,0.15,10.0
S0564,Internships,0.0,0.0,0.15,0.0
S0564,Communication,75.65,75.65,0.1,7.565
S0565,Technical Skills,3.0,42.8571,0.25,10.7143
S0565,Aptitude Score,58.78,58.78,0.2,11.756
S0565,CGPA,8.49,84.9,0.15,12.735
S0565,Projects,1.0,33.3333,0.15,5.0
S0565,Internships,1.0,50.0,0.15,7.5
S0565,Communication,67.97,67.97,0.1,6.797
S0566,Technical Skills,2.0,28.5714,0.25,7.1429
S0566,Aptitude Score,58.96,58.96,0.2,11.792
S0566,CGPA,6.92,69.2,0.15,10.38
S0566,Projects,2.0,66.6667,0.15,10.0
S0566,Internships,0.0,0.0,0.15,0.0
S0566,Communication,76.05,76.05,0.1,7.605
S0567,Technical Skills,3.0,42.8571,0.25,10.7143
S0567,Aptitude Score,80.73,80.73,0.2,16.146
S0567,CGPA,8.22,82.2,0.15,12.33
S0567,Projects,0.0,0.0,0.15,0.0
S0567,Internships,0.0,0.0,0.15,0.0
S0567,Communication,96.0,96.0,0.1,9.6
S0568,Technical Skills,2.0,28.5714,0.25,7.1429
S0568,Aptitude Score,82.47,82.47,0.2,16.494
S0568,CGPA,7.66,76.6,0.15,11.49
S0568,Projects,2.0,66.6667,0.15,10.0
S0568,Internships,3.0,100.0,0.15,15.0
S0568,Communication,89.86,89.86,0.1,8.986
S0569,Technical Skills,6.0,85.7143,0.25,21.4286
S0569,Aptitude Score,70.89,70.89,0.2,14.178
S0569,CGPA,6.63,66.3,0.15,9.945
S0569,Projects,2.0,66.6667,0.15,10.0
S0569,Internships,0.0,0.0,0.15,0.0
S0569,Communication,74.47,74.47,0.1,7.447
S0570,Technical Skills,5.0,71.4286,0.25,17.8571
S0570,Aptitude Score,63.77,63.77,0.2,12.754
S0570,CGPA,7.79,77.9,0.15,11.685
S0570,Projects,2.0,66.6667,0.15,10.0
S0570,Internships,1.0,50.0,0.15,7.5
S0570,Communication,96.0,96.0,0.1,9.6
S0571,Technical Skills,5.0,71.4286,0.25,17.8571
S0571,Aptitude Score,74.23,74.23,0.2,14.846
S0571,CGPA,9.02,90.2,0.15,13.53
S0571,Projects,3.0,100.0,0.15,15.0
S0571,Internships,3.0,100.0,0.15,15.0
S0571,Communication,69.16,69.16,0.1,6.916
S0572,Technical Skills,4.0,57.1429,0.25,14.2857
S0572,Aptitude Score,77.8,77.8,0.2,15.56
S0572,CGPA,7.2,72.0,0.15,10.8
S0572,Projects,2.0,66.6667,0.15,10.0
S0572,Internships,0.0,0.0,0.15,0.0
S0572,Communication,85.65,85.65,0.1,8.565
S0573,Technical Skills,4.0,57.1429,0.25,14.2857
S0573,Aptitude Score,64.52,64.52,0.2,12.904
S0573,CGPA,7.0,70.0,0.15,10.5
S0573,Projects,0.0,0.0,0.15,0.0
S0573,Internships,0.0,0.0,0.15,0.0
S0573,Communication,96.0,96.0,0.1,9.6
S0574,Technical Skills,6.0,85.7143,0.25,21.4286
S0574,Aptitude Score,91.42,91.42,0.2,18.284
S0574,CGPA,8.63,86.3,0.15,12.945
S0574,Projects,2.0,66.6667,0.15,10.0
S0574,Internships,1.0,50.0,0.15,7.5
S0574,Communication,86.71,86.71,0.1,8.671
S0575,Technical Skills,5.0,71.4286,0.25,17.8571
S0575,Aptitude Score,76.14,76.14,0.2,15.228
S0575,CGPA,6.79,67.9,0.15,10.185
S0575,Projects,1.0,33.3333,0.15,5.0
S0575,Internships,1.0,50.0,0.15,7.5
S0575,Communication,81.15,81.15,0.1,8.115
S0576,Technical Skills,6.0,85.7143,0.25,21.4286
S0576,Aptitude Score,77.99,77.99,0.2,15.598
S0576,CGPA,6.27,62.7,0.15,9.405
S0576,Projects,4.0,100.0,0.15,15.0
S0576,Internships,1.0,50.0,0.15,7.5
S0576,Communication,83.52,83.52,0.1,8.352
S0577,Technical Skills,4.0,57.1429,0.25,14.2857
S0577,Aptitude Score,88.96,88.96,0.2,17.792
S0577,CGPA,9.31,93.1,0.15,13.965
S0577,Projects,3.0,100.0,0.15,15.0
S0577,Internships,0.0,0.0,0.15,0.0
S0577,Communication,80.51,80.51,0.1,8.051
S0578,Technical Skills,3.0,42.8571,0.25,10.7143
S0578,Aptitude Score,66.78,66.78,0.2,13.356
S0578,CGPA,7.4,74.0,0.15,11.1
S0578,Projects,3.0,100.0,0.15,15.0
S0578,Internships,2.0,100.0,0.15,15.0
S0578,Communication,62.34,62.34,0.1,6.234
S0579,Technical Skills,1.0,14.2857,0.25,3.5714
S0579,Aptitude Score,68.73,68.73,0.2,13.746
S0579,CGPA,6.46,64.6,0.15,9.69
S0579,Projects,1.0,33.3333,0.15,5.0
S0579,Internships,4.0,100.0,0.15,15.0
S0579,Communication,64.81,64.81,0.1,6.481
S0580,Technical Skills,5.0,71.4286,0.25,17.8571
S0580,Aptitude Score,58.65,58.65,0.2,11.73
S0580,CGPA,7.16,71.6,0.15,10.74
S0580,Projects,1.0,33.3333,0.15,5.0
S0580,Internships,2.0,100.0,0.15,15.0
S0580,Communication,79.76,79.76,0.1,7.976
S0581,Technical Skills,4.0,57.1429,0.25,14.2857
S0581,Aptitude Score,94.72,94.72,0.2,18.944
S0581,CGPA,7.7,77.0,0.15,11.55
S0581,Projects,4.0,100.0,0.15,15.0
S0581,Internships,0.0,0.0,0.15,0.0
S0581,Communication,89.57,89.57,0.1,8.957
S0582,Technical Skills,3.0,42.8571,0.25,10.7143
S0582,Aptitude Score,78.35,78.35,0.2,15.67
S0582,CGPA,7.33,73.3,0.15,10.995
S0582,Projects,2.0,66.6667,0.15,10.0
S0582,Internships,2.0,100.0,0.15,15.0
S0582,Communication,76.35,76.35,0.1,7.635
S0583,Technical Skills,1.0,14.2857,0.25,3.5714
S0583,Aptitude Score,62.18,62.18,0.2,12.436
S0583,CGPA,7.64,76.4,0.15,11.46
S0583,Projects,2.0,66.6667,0.15,10.0
S0583,Internships,0.0,0.0,0.15,0.0
S0583,Communication,96.0,96.0,0.1,9.6
S0584,Technical Skills,4.0,57.1429,0.25,14.2857
S0584,Aptitude Score,51.11,51.11,0.2,10.222
S0584,CGPA,7.88,78.8,0.15,11.82
S0584,Projects,2.0,66.6667,0.15,10.0
S0584,Internships,0.0,0.0,0.15,0.0
S0584,Communication,81.68,81.68,0.1,8.168
S0585,Technical Skills,1.0,14.2857,0.25,3.5714
S0585,Aptitude Score,72.72,72.72,0.2,14.544
S0585,CGPA,7.17,71.7,0.15,10.755
S0585,Projects,0.0,0.0,0.15,0.0
S0585,Internships,0.0,0.0,0.15,0.0
S0585,Communication,90.58,90.58,0.1,9.058
S0586,Technical Skills,5.0,71.4286,0.25,17.8571
S0586,Aptitude Score,64.61,64.61,0.2,12.922
S0586,CGPA,6.86,68.6,0.15,10.29
S0586,Projects,2.0,66.6667,0.15,10.0
S0586,Internships,1.0,50.0,0.15,7.5
S0586,Communication,74.84,74.84,0.1,7.484
S0587,Technical Skills,1.0,14.2857,0.25,3.5714
S0587,Aptitude Score,72.28,72.28,0.2,14.456
S0587,CGPA,6.32,63.2,0.15,9.48
S0587,Projects,7.0,100.0,0.15,15.0
S0587,Internships,1.0,50.0,0.15,7.5
S0587,Communication,85.89,85.89,0.1,8.589
S0588,Technical Skills,5.0,71.4286,0.25,17.8571
S0588,Aptitude Score,71.21,71.21,0.2,14.242
S0588,CGPA,6.99,69.9,0.15,10.485
S0588,Projects,2.0,66.6667,0.15,10.0
S0588,Internships,0.0,0.0,0.15,0.0
S0588,Communication,78.97,78.97,0.1,7.897
S0589,Technical Skills,5.0,71.4286,0.25,17.8571
S0589,Aptitude Score,78.52,78.52,0.2,15.704
S0589,CGPA,7.87,78.7,0.15,11.805
S0589,Projects,1.0,33.3333,0.15,5.0
S0589,Internships,3.0,100.0,0.15,15.0
S0589,Communication,79.47,79.47,0.1,7.947
S0590,Technical Skills,6.0,85.7143,0.25,21.4286
S0590,Aptitude Score,49.19,49.19,0.2,9.838
S0590,CGPA,6.93,69.3,0.15,10.395
S0590,Projects,2.0,66.6667,0.15,10.0
S0590,Internships,0.0,0.0,0.15,0.0
S0590,Communication,70.81,70.81,0.1,7.081
S0591,Technical Skills,2.0,28.5714,0.25,7.1429
S0591,Aptitude Score,61.97,61.97,0.2,12.394
S0591,CGPA,5.75,57.5,0.15,8.625
S0591,Projects,2.0,66.6667,0.15,10.0
S0591,Internships,1.0,50.0,0.15,7.5
S0591,Communication,95.36,95.36,0.1,9.536
S0592,Technical Skills,3.0,42.8571,0.25,10.7143
S0592,Aptitude Score,82.65,82.65,0.2,16.53
S0592,CGPA,7.35,73.5,0.15,11.025
S0592,Projects,2.0,66.6667,0.15,10.0
S0592,Internships,0.0,0.0,0.15,0.0
S0592,Communication,79.33,79.33,0.1,7.933
S0593,Technical Skills,4.0,57.1429,0.25,14.2857
S0593,Aptitude Score,86.35,86.35,0.2,17.27
S0593,CGPA,7.03,70.3,0.15,10.545
S0593,Projects,0.0,0.0,0.15,0.0
S0593,Internships,1.0,50.0,0.15,7.5
S0593,Communication,73.34,73.34,0.1,7.334
S0594,Technical Skills,3.0,42.8571,0.25,10.7143
S0594,Aptitude Score,66.47,66.47,0.2,13.294
S0594,CGPA,7.71,77.1,0.15,11.565
S0594,Projects,2.0,66.6667,0.15,10.0
S0594,Internships,1.0,50.0,0.15,7.5
S0594,Communication,95.07,95.07,0.1,9.507
S0595,Technical Skills,3.0,42.8571,0.25,10.7143
S0595,Aptitude Score,72.35,72.35,0.2,14.47
S0595,CGPA,8.85,88.5,0.15,13.275
S0595,Projects,3.0,100.0,0.15,15.0
S0595,Internships,1.0,50.0,0.15,7.5
S0595,Communication,54.53,54.53,0.1,5.453
S0596,Technical Skills,6.0,85.7143,0.25,21.4286
S0596,Aptitude Score,78.88,78.88,0.2,15.776
S0596,CGPA,6.42,64.2,0.15,9.63
S0596,Projects,1.0,33.3333,0.15,5.0
S0596,Internships,1.0,50.0,0.15,7.5
S0596,Communication,80.92,80.92,0.1,8.092
S0597,Technical Skills,4.0,57.1429,0.25,14.2857
S0597,Aptitude Score,48.69,48.69,0.2,9.738
S0597,CGPA,6.11,61.1,0.15,9.165
S0597,Projects,2.0,66.6667,0.15,10.0
S0597,Internships,0.0,0.0,0.15,0.0
S0597,Communication,82.94,82.94,0.1,8.294
S0598,Technical Skills,6.0,85.7143,0.25,21.4286
S0598,Aptitude Score,61.82,61.82,0.2,12.364
S0598,CGPA,6.96,69.6,0.15,10.44
S0598,Projects,2.0,66.6667,0.15,10.0
S0598,Internships,2.0,100.0,0.15,15.0
S0598,Communication,78.38,78.38,0.1,7.838
S0599,Technical Skills,4.0,57.1429,0.25,14.2857
S0599,Aptitude Score,61.39,61.39,0.2,12.278
S0599,CGPA,6.4,64.0,0.15,9.6
S0599,Projects,3.0,100.0,0.15,15.0
S0599,Internships,0.0,0.0,0.15,0.0
S0599,Communication,82.15,82.15,0.1,8.215
S0600,Technical Skills,5.0,71.4286,0.25,17.8571
S0600,Aptitude Score,64.38,64.38,0.2,12.876
S0600,CGPA,7.22,72.2,0.15,10.83
S0600,Projects,2.0,66.6667,0.15,10.0
S0600,Internships,1.0,50.0,0.15,7.5
S0600,Communication,77.46,77.46,0.1,7.746
S0601,Technical Skills,4.0,57.1429,0.25,14.2857
S0601,Aptitude Score,78.23,78.23,0.2,15.646
S0601,CGPA,7.12,71.2,0.15,10.68
S0601,Projects,2.0,66.6667,0.15,10.0
S0601,Internships,3.0,100.0,0.15,15.0
S0601,Communication,90.48,90.48,0.1,9.048
S0602,Technical Skills,5.0,71.4286,0.25,17.8571
S0602,Aptitude Score,91.91,91.91,0.2,18.382
S0602,CGPA,8.7,87.0,0.15,13.05
S0602,Projects,2.0,66.6667,0.15,10.0
S0602,Internships,0.0,0.0,0.15,0.0
S0602,Communication,96.0,96.0,0.1,9.6
S0603,Technical Skills,4.0,57.1429,0.25,14.2857
S0603,Aptitude Score,66.48,66.48,0.2,13.296
S0603,CGPA,5.23,52.3,0.15,7.845
S0603,Projects,2.0,66.6667,0.15,10.0
S0603,Internships,4.0,100.0,0.15,15.0
S0603,Communication,73.62,73.62,0.1,7.362
S0604,Technical Skills,4.0,57.1429,0.25,14.2857
S0604,Aptitude Score,87.16,87.16,0.2,17.432
S0604,CGPA,8.94,89.4,0.15,13.41
S0604,Projects,1.0,33.3333,0.15,5.0
S0604,Internships,0.0,0.0,0.15,0.0
S0604,Communication,65.42,65.42,0.1,6.542
S0605,Technical Skills,4.0,57.1429,0.25,14.2857
S0605,Aptitude Score,76.68,76.68,0.2,15.336
S0605,CGPA,7.56,75.6,0.15,11.34
S0605,Projects,2.0,66.6667,0.15,10.0
S0605,Internships,0.0,0.0,0.15,0.0
S0605,Communication,96.0,96.0,0.1,9.6
S0606,Technical Skills,6.0,85.7143,0.25,21.4286
S0606,Aptitude Score,73.3,73.3,0.2,14.66
S0606,CGPA,6.4,64.0,0.15,9.6
S0606,Projects,1.0,33.3333,0.15,5.0
S0606,Internships,1.0,50.0,0.15,7.5
S0606,Communication,82.34,82.34,0.1,8.234
S0607,Technical Skills,6.0,85.7143,0.25,21.4286
S0607,Aptitude Score,60.98,60.98,0.2,12.196
S0607,CGPA,5.86,58.6,0.15,8.79
S0607,Projects,3.0,100.0,0.15,15.0
S0607,Internships,2.0,100.0,0.15,15.0
S0607,Communication,91.85,91.85,0.1,9.185
S0608,Technical Skills,6.0,85.7143,0.25,21.4286
S0608,Aptitude Score,73.57,73.57,0.2,14.714
S0608,CGPA,7.44,74.4,0.15,11.16
S0608,Projects,2.0,66.6667,0.15,10.0
S0608,Internships,0.0,0.0,0.15,0.0
S0608,Communication,64.23,64.23,0.1,6.423
S0609,Technical Skills,5.0,71.4286,0.25,17.8571
S0609,Aptitude Score,63.88,63.88,0.2,12.776
S0609,CGPA,6.25,62.5,0.15,9.375
S0609,Projects,5.0,100.0,0.15,15.0
S0609,Internships,0.0,0.0,0.15,0.0
S0609,Communication,96.0,96.0,0.1,9.6
S0610,Technical Skills,4.0,57.1429,0.25,14.2857
S0610,Aptitude Score,65.98,65.98,0.2,13.196
S0610,CGPA,7.74,77.4,0.15,11.61
S0610,Projects,1.0,33.3333,0.15,5.0
S0610,Internships,1.0,50.0,0.15,7.5
S0610,Communication,87.0,87.0,0.1,8.7
S0611,Technical Skills,4.0,57.1429,0.25,14.2857
S0611,Aptitude Score,49.91,49.91,0.2,9.982
S0611,CGPA,4.57,45.7,0.15,6.855
S0611,Projects,1.0,33.3333,0.15,5.0
S0611,Internships,0.0,0.0,0.15,0.0
S0611,Communication,90.62,90.62,0.1,9.062
S0612,Technical Skills,6.0,85.7143,0.25,21.4286
S0612,Aptitude Score,71.45,71.45,0.2,14.29
S0612,CGPA,6.7,67.0,0.15,10.05
S0612,Projects,0.0,0.0,0.15,0.0
S0612,Internships,0.0,0.0,0.15,0.0
S0612,Communication,83.56,83.56,0.1,8.356
S0613,Technical Skills,4.0,57.1429,0.25,14.2857
S0613,Aptitude Score,61.04,61.04,0.2,12.208
S0613,CGPA,7.57,75.7,0.15,11.355
S0613,Projects,0.0,0.0,0.15,0.0
S0613,Internships,2.0,100.0,0.15,15.0
S0613,Communication,82.97,82.97,0.1,8.297
S0614,Technical Skills,5.0,71.4286,0.25,17.8571
S0614,Aptitude Score,65.79,65.79,0.2,13.158
S0614,CGPA,6.66,66.6,0.15,9.99
S0614,Projects,2.0,66.6667,0.15,10.0
S0614,Internships,2.0,100.0,0.15,15.0
S0614,Communication,79.36,79.36,0.1,7.936
S0615,Technical Skills,4.0,57.1429,0.25,14.2857
S0615,Aptitude Score,73.28,73.28,0.2,14.656
