student_id,technical_skill_count,skill_gap_count,technical_skill_component,technical_skill_contribution,aptitude_score,aptitude_component,aptitude_contribution,cgpa,cgpa_component,cgpa_contribution,projects,projects_component,projects_contribution,internships,internships_component,internships_contribution,communication_score,communication_component,communication_contribution,pri_score,readiness_category,missing_skills,preparation_segment
S0289,5,2,71.42857142857143,17.857142857142858,62.64,62.64,12.528,5.71,57.099999999999994,8.565,3,100.0,15.0,0,0.0,0.0,81.97,81.97,8.197000000000001,62.15,Moderate Readiness,Power BI / Visuals; Cybersecurity,High Support Priority
S0290,3,4,42.857142857142854,10.714285714285714,77.2,77.2,15.440000000000001,8.71,87.10000000000001,13.065000000000001,2,66.66666666666666,9.999999999999998,2,100.0,15.0,91.3,91.3,9.13,73.35,Moderate Readiness,Advanced Excel; Power BI / Visuals; Cloud Computing; Cybersecurity,Academic Generalists
S0291,5,2,71.42857142857143,17.857142857142858,97.0,97.0,19.400000000000002,7.39,73.9,11.085,1,33.33333333333333,4.999999999999999,0,0.0,0.0,96.0,96.0,9.600000000000001,62.94,Moderate Readiness,Advanced Excel; Cybersecurity,High Support Priority
S0292,4,3,57.14285714285714,14.285714285714285,60.68,60.68,12.136000000000001,5.06,50.6,7.59,0,0.0,0.0,1,50.0,7.5,96.0,96.0,9.600000000000001,51.11,Needs Improvement,Power BI / Visuals; Cloud Computing; Cybersecurity,Technical Specialists
S0293,5,2,71.42857142857143,17.857142857142858,92.0,92.0,18.400000000000002,7.87,78.7,11.805,2,66.66666666666666,9.999999999999998,3,100.0,15.0,77.81,77.81,7.781000000000001,80.84,High Readiness,Cloud Computing; Cybersecurity,Comprehensive High Performers
S0294,4,3,57.14285714285714,14.285714285714285,72.48,72.48,14.496000000000002,6.65,66.5,9.975,1,33.33333333333333,4.999999999999999,1,50.0,7.5,66.05,66.05,6.605,57.86,Needs Improvement,Power BI / Visuals; Cloud Computing; Cybersecurity,High Support Priority
S0295,5,2,71.42857142857143,17.857142857142858,62.6,62.6,12.520000000000001,7.32,73.2,10.98,3,100.0,15.0,0,0.0,0.0,96.0,96.0,9.600000000000001,65.96,Moderate Readiness,Python Programming; Cybersecurity,High Support Priority
S0296,5,2,71.42857142857143,17.857142857142858,66.08,66.08,13.216000000000001,6.33,63.3,9.495,1,33.33333333333333,4.999999999999999,1,50.0,7.5,77.59,77.59,7.759,60.83,Moderate Readiness,Data Structures & Algo; Cybersecurity,High Support Priority
S0297,3,4,42.857142857142854,10.714285714285714,86.6,86.6,17.32,8.87,88.69999999999999,13.304999999999998,2,66.66666666666666,9.999999999999998,0,0.0,0.0,72.05,72.05,7.205,58.54,Needs Improvement,SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,Academic Generalists
S0298,2,5,28.57142857142857,7.142857142857142,86.95,86.95,17.39,7.57,75.7,11.355,1,33.33333333333333,4.999999999999999,1,50.0,7.5,76.06,76.06,7.606000000000001,55.99,Needs Improvement,Advanced Excel; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,Academic Generalists
S0299,3,4,42.857142857142854,10.714285714285714,51.29,51.29,10.258000000000001,8.05,80.5,12.075,3,100.0,15.0,1,50.0,7.5,74.66,74.66,7.466,63.01,Moderate Readiness,SQL Database; Advanced Excel; Cloud Computing; Cybersecurity,Academic Generalists
S0300,5,2,71.42857142857143,17.857142857142858,67.58,67.58,13.516,8.34,83.39999999999999,12.509999999999998,1,33.33333333333333,4.999999999999999,2,100.0,15.0,63.4,63.4,6.34,70.22,Moderate Readiness,Advanced Excel; Cybersecurity,Academic Generalists
S0301,3,4,42.857142857142854,10.714285714285714,60.65,60.65,12.13,6.63,66.3,9.944999999999999,1,33.33333333333333,4.999999999999999,1,50.0,7.5,93.49,93.49,9.349,54.64,Needs Improvement,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S0302,5,2,71.42857142857143,17.857142857142858,64.97,64.97,12.994,7.52,75.2,11.28,4,100.0,15.0,0,0.0,0.0,84.84,84.84,8.484,65.62,Moderate Readiness,Python Programming; Cloud Computing,Academic Generalists
S0303,4,3,57.14285714285714,14.285714285714285,76.44,76.44,15.288,6.87,68.7,10.305,1,33.33333333333333,4.999999999999999,0,0.0,0.0,93.3,93.3,9.33,54.21,Needs Improvement,Power BI / Visuals; Cloud Computing; Cybersecurity,High Support Priority
S0304,2,5,28.57142857142857,7.142857142857142,79.0,79.0,15.8,6.84,68.39999999999999,10.259999999999998,2,66.66666666666666,9.999999999999998,2,100.0,15.0,85.38,85.38,8.538,66.74,Moderate Readiness,Python Programming; SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,High Support Priority
S0305,3,4,42.857142857142854,10.714285714285714,78.3,78.3,15.66,6.19,61.9,9.285,2,66.66666666666666,9.999999999999998,0,0.0,0.0,72.85,72.85,7.285,52.94,Needs Improvement,SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,High Support Priority
S0306,1,6,14.285714285714285,3.571428571428571,63.81,63.81,12.762,7.39,73.9,11.085,2,66.66666666666666,9.999999999999998,1,50.0,7.5,62.4,62.4,6.24,51.16,Needs Improvement,Python Programming; Advanced Excel; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S0307,3,4,42.857142857142854,10.714285714285714,68.06,68.06,13.612000000000002,7.13,71.3,10.694999999999999,1,33.33333333333333,4.999999999999999,3,100.0,15.0,67.54,67.54,6.754000000000001,61.78,Moderate Readiness,Python Programming; Power BI / Visuals; Cloud Computing; Cybersecurity,High Support Priority
S0308,7,0,100.0,25.0,86.84,86.84,17.368000000000002,6.28,62.8,9.42,3,100.0,15.0,2,100.0,15.0,93.01,93.01,9.301,91.09,High Readiness,,High Support Priority
S0309,5,2,71.42857142857143,17.857142857142858,76.31,76.31,15.262,9.26,92.6,13.889999999999999,3,100.0,15.0,0,0.0,0.0,58.75,58.75,5.875,67.88,Moderate Readiness,Power BI / Visuals; Cybersecurity,Comprehensive High Performers
S0310,5,2,71.42857142857143,17.857142857142858,76.97,76.97,15.394,8.11,81.1,12.165,0,0.0,0.0,1,50.0,7.5,82.76,82.76,8.276000000000002,61.19,Moderate Readiness,SQL Database; Cybersecurity,Academic Generalists
S0311,3,4,42.857142857142854,10.714285714285714,72.74,72.74,14.548,5.94,59.400000000000006,8.91,4,100.0,15.0,2,100.0,15.0,86.45,86.45,8.645000000000001,72.82,Moderate Readiness,Python Programming; SQL Database; Power BI / Visuals; Cybersecurity,High Support Priority
S0312,3,4,42.857142857142854,10.714285714285714,72.01,72.01,14.402000000000001,7.45,74.5,11.174999999999999,2,66.66666666666666,9.999999999999998,1,50.0,7.5,96.0,96.0,9.600000000000001,63.39,Moderate Readiness,SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,High Support Priority
S0313,5,2,71.42857142857143,17.857142857142858,66.07,66.07,13.213999999999999,5.9,59.00000000000001,8.850000000000001,2,66.66666666666666,9.999999999999998,0,0.0,0.0,82.02,82.02,8.202,58.12,Needs Improvement,SQL Database; Cloud Computing,High Support Priority
S0314,5,2,71.42857142857143,17.857142857142858,60.82,60.82,12.164000000000001,7.35,73.5,11.025,2,66.66666666666666,9.999999999999998,1,50.0,7.5,82.93,82.93,8.293000000000001,66.84,Moderate Readiness,Data Structures & Algo; Cybersecurity,Technical Specialists
S0315,4,3,57.14285714285714,14.285714285714285,66.47,66.47,13.294,6.52,65.19999999999999,9.779999999999998,2,66.66666666666666,9.999999999999998,0,0.0,0.0,61.91,61.91,6.191,53.55,Needs Improvement,SQL Database; Power BI / Visuals; Cloud Computing,High Support Priority
S0316,7,0,100.0,25.0,80.27,80.27,16.054,8.61,86.1,12.915,5,100.0,15.0,1,50.0,7.5,68.5,68.5,6.8500000000000005,83.32,High Readiness,,Comprehensive High Performers
S0317,6,1,85.71428571428571,21.428571428571427,61.07,61.07,12.214,5.78,57.800000000000004,8.67,1,33.33333333333333,4.999999999999999,3,100.0,15.0,77.7,77.7,7.7700000000000005,70.08,Moderate Readiness,SQL Database,High Support Priority
S0318,4,3,57.14285714285714,14.285714285714285,70.1,70.1,14.02,6.93,69.3,10.395,3,100.0,15.0,1,50.0,7.5,96.0,96.0,9.600000000000001,70.8,Moderate Readiness,SQL Database; Power BI / Visuals; Cybersecurity,High Support Priority
S0319,4,3,57.14285714285714,14.285714285714285,74.97,74.97,14.994,8.46,84.60000000000001,12.690000000000001,4,100.0,15.0,1,50.0,7.5,93.14,93.14,9.314,73.78,Moderate Readiness,Power BI / Visuals; Data Structures & Algo; Cybersecurity,Comprehensive High Performers
S0320,4,3,57.14285714285714,14.285714285714285,65.46,65.46,13.091999999999999,7.2,72.0,10.799999999999999,3,100.0,15.0,1,50.0,7.5,78.69,78.69,7.869,68.55,Moderate Readiness,Python Programming; SQL Database; Cloud Computing,High Support Priority
S0321,2,5,28.57142857142857,7.142857142857142,74.09,74.09,14.818000000000001,7.32,73.2,10.98,0,0.0,0.0,2,100.0,15.0,69.96,69.96,6.9959999999999996,54.94,Needs Improvement,SQL Database; Advanced Excel; Power BI / Visuals; Cloud Computing; Cybersecurity,High Support Priority
S0322,4,3,57.14285714285714,14.285714285714285,89.58,89.58,17.916,8.88,88.80000000000001,13.320000000000002,3,100.0,15.0,0,0.0,0.0,78.69,78.69,7.869,68.39,Moderate Readiness,Python Programming; Cloud Computing; Cybersecurity,Comprehensive High Performers
S0323,5,2,71.42857142857143,17.857142857142858,57.96,57.96,11.592,6.45,64.5,9.674999999999999,1,33.33333333333333,4.999999999999999,0,0.0,0.0,88.67,88.67,8.867,52.99,Needs Improvement,Cloud Computing; Cybersecurity,High Support Priority
S0324,3,4,42.857142857142854,10.714285714285714,84.84,84.84,16.968,9.29,92.89999999999999,13.934999999999999,1,33.33333333333333,4.999999999999999,0,0.0,0.0,96.0,96.0,9.600000000000001,56.22,Needs Improvement,Advanced Excel; Power BI / Visuals; Cloud Computing; Cybersecurity,Academic Generalists
S0325,6,1,85.71428571428571,21.428571428571427,71.94,71.94,14.388,8.27,82.69999999999999,12.404999999999998,2,66.66666666666666,9.999999999999998,2,100.0,15.0,93.83,93.83,9.383000000000001,82.6,High Readiness,Cybersecurity,Comprehensive High Performers
S0326,4,3,57.14285714285714,14.285714285714285,75.07,75.07,15.014,6.4,64.0,9.6,1,33.33333333333333,4.999999999999999,0,0.0,0.0,84.65,84.65,8.465000000000002,52.36,Needs Improvement,Power BI / Visuals; Cloud Computing; Cybersecurity,High Support Priority
S0327,5,2,71.42857142857143,17.857142857142858,66.65,66.65,13.330000000000002,5.01,50.1,7.515,1,33.33333333333333,4.999999999999999,1,50.0,7.5,96.0,96.0,9.600000000000001,60.8,Moderate Readiness,Cloud Computing; Cybersecurity,High Support Priority
S0328,5,2,71.42857142857143,17.857142857142858,67.52,67.52,13.504,7.07,70.7,10.605,3,100.0,15.0,1,50.0,7.5,95.75,95.75,9.575000000000001,74.04,Moderate Readiness,Data Structures & Algo; Cybersecurity,High Support Priority
S0329,2,5,28.57142857142857,7.142857142857142,71.32,71.32,14.264,7.06,70.6,10.589999999999998,1,33.33333333333333,4.999999999999999,0,0.0,0.0,83.04,83.04,8.304,45.3,Needs Improvement,Python Programming; Advanced Excel; Power BI / Visuals; Cloud Computing; Cybersecurity,High Support Priority
S0330,3,4,42.857142857142854,10.714285714285714,67.19,67.19,13.438,8.65,86.5,12.975,10,100.0,15.0,1,50.0,7.5,69.31,69.31,6.931000000000001,66.56,Moderate Readiness,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,Academic Generalists
S0331,2,5,28.57142857142857,7.142857142857142,63.04,63.04,12.608,6.68,66.8,10.02,6,100.0,15.0,1,50.0,7.5,88.7,88.7,8.870000000000001,61.14,Moderate Readiness,Advanced Excel; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S0332,5,2,71.42857142857143,17.857142857142858,63.91,63.91,12.782,5.53,55.300000000000004,8.295,1,33.33333333333333,4.999999999999999,1,50.0,7.5,79.16,79.16,7.916,59.35,Needs Improvement,Cloud Computing; Cybersecurity,High Support Priority
S0333,2,5,28.57142857142857,7.142857142857142,81.16,81.16,16.232,6.06,60.6,9.09,0,0.0,0.0,0,0.0,0.0,74.03,74.03,7.4030000000000005,39.87,High Improvement Priority,Python Programming; SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,High Support Priority
S0334,5,2,71.42857142857143,17.857142857142858,70.9,70.9,14.180000000000001,8.06,80.60000000000001,12.090000000000002,2,66.66666666666666,9.999999999999998,0,0.0,0.0,67.67,67.67,6.767,60.89,Moderate Readiness,Advanced Excel; Power BI / Visuals,Comprehensive High Performers
S0335,3,4,42.857142857142854,10.714285714285714,56.53,56.53,11.306000000000001,7.41,74.1,11.114999999999998,1,33.33333333333333,4.999999999999999,0,0.0,0.0,92.36,92.36,9.236,47.37,Needs Improvement,Python Programming; Power BI / Visuals; Data Structures & Algo; Cybersecurity,High Support Priority
S0336,4,3,57.14285714285714,14.285714285714285,87.05,87.05,17.41,7.95,79.5,11.924999999999999,1,33.33333333333333,4.999999999999999,1,50.0,7.5,74.55,74.55,7.455,63.58,Moderate Readiness,Python Programming; Cloud Computing; Cybersecurity,Academic Generalists
S0337,6,1,85.71428571428571,21.428571428571427,38.53,38.53,7.706,6.0,60.0,9.0,2,66.66666666666666,9.999999999999998,1,50.0,7.5,58.61,58.61,5.861000000000001,61.5,Moderate Readiness,Cybersecurity,High Support Priority
S0338,4,3,57.14285714285714,14.285714285714285,62.65,62.65,12.530000000000001,6.72,67.19999999999999,10.079999999999998,1,33.33333333333333,4.999999999999999,0,0.0,0.0,90.66,90.66,9.066,50.96,Needs Improvement,Advanced Excel; Cloud Computing; Cybersecurity,High Support Priority
S0339,3,4,42.857142857142854,10.714285714285714,67.65,67.65,13.530000000000001,6.61,66.10000000000001,9.915000000000001,1,33.33333333333333,4.999999999999999,0,0.0,0.0,89.15,89.15,8.915000000000001,48.07,Needs Improvement,SQL Database; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S0340,3,4,42.857142857142854,10.714285714285714,44.94,44.94,8.988,7.75,77.5,11.625,3,100.0,15.0,0,0.0,0.0,63.56,63.56,6.356000000000001,52.68,Needs Improvement,SQL Database; Power BI / Visuals; Cloud Computing; Cybersecurity,Academic Generalists
S0341,4,3,57.14285714285714,14.285714285714285,63.43,63.43,12.686,6.52,65.19999999999999,9.779999999999998,2,66.66666666666666,9.999999999999998,2,100.0,15.0,96.0,96.0,9.600000000000001,71.35,Moderate Readiness,Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S0342,4,3,57.14285714285714,14.285714285714285,67.52,67.52,13.504,8.23,82.30000000000001,12.345,1,33.33333333333333,4.999999999999999,1,50.0,7.5,96.0,96.0,9.600000000000001,62.23,Moderate Readiness,Python Programming; Cloud Computing; Cybersecurity,Academic Generalists
S0343,3,4,42.857142857142854,10.714285714285714,64.83,64.83,12.966000000000001,6.36,63.6,9.54,3,100.0,15.0,1,50.0,7.5,78.0,78.0,7.800000000000001,63.52,Moderate Readiness,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S0344,4,3,57.14285714285714,14.285714285714285,59.21,59.21,11.842,7.78,77.8,11.67,2,66.66666666666666,9.999999999999998,0,0.0,0.0,96.0,96.0,9.600000000000001,57.4,Needs Improvement,Python Programming; Cloud Computing; Cybersecurity,Academic Generalists
S0345,4,3,57.14285714285714,14.285714285714285,70.83,70.83,14.166,7.23,72.30000000000001,10.845,2,66.66666666666666,9.999999999999998,2,100.0,15.0,91.7,91.7,9.17,73.47,Moderate Readiness,Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S0346,4,3,57.14285714285714,14.285714285714285,56.63,56.63,11.326,6.71,67.10000000000001,10.065000000000001,2,66.66666666666666,9.999999999999998,0,0.0,0.0,80.16,80.16,8.016,53.69,Needs Improvement,Data Structures & Algo; Cloud Computing; Cybersecurity,Technical Specialists
S0347,4,3,57.14285714285714,14.285714285714285,85.51,85.51,17.102,7.55,75.5,11.325,2,66.66666666666666,9.999999999999998,0,0.0,0.0,85.8,85.8,8.58,61.29,Moderate Readiness,Advanced Excel; Cloud Computing; Cybersecurity,Comprehensive High Performers
S0348,4,3,57.14285714285714,14.285714285714285,68.51,68.51,13.702000000000002,6.62,66.2,9.93,1,33.33333333333333,4.999999999999999,0,0.0,0.0,89.16,89.16,8.916,51.83,Needs Improvement,Python Programming; Power BI / Visuals; Cloud Computing,Technical Specialists
S0349,5,2,71.42857142857143,17.857142857142858,69.96,69.96,13.991999999999999,6.27,62.7,9.405,3,100.0,15.0,1,50.0,7.5,92.74,92.74,9.274,73.03,Moderate Readiness,Advanced Excel; Cybersecurity,Technical Specialists
S0350,5,2,71.42857142857143,17.857142857142858,87.25,87.25,17.45,7.55,75.5,11.325,1,33.33333333333333,4.999999999999999,2,100.0,15.0,54.31,54.31,5.431000000000001,72.06,Moderate Readiness,Power BI / Visuals; Cloud Computing,Academic Generalists
S0351,4,3,57.14285714285714,14.285714285714285,62.46,62.46,12.492,6.97,69.69999999999999,10.454999999999998,4,100.0,15.0,1,50.0,7.5,79.69,79.69,7.969,67.7,Moderate Readiness,Python Programming; Cloud Computing; Cybersecurity,Technical Specialists
S0352,2,5,28.57142857142857,7.142857142857142,39.92,39.92,7.984000000000001,8.77,87.7,13.155,2,66.66666666666666,9.999999999999998,1,50.0,7.5,89.47,89.47,8.947000000000001,54.73,Needs Improvement,Advanced Excel; Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,Academic Generalists
S0353,3,4,42.857142857142854,10.714285714285714,79.15,79.15,15.830000000000002,8.68,86.8,13.02,1,33.33333333333333,4.999999999999999,1,50.0,7.5,58.57,58.57,5.857,57.92,Needs Improvement,Power BI / Visuals; Data Structures & Algo; Cloud Computing; Cybersecurity,Academic Generalists
S0354,3,4,42.857142857142854,10.714285714285714,48.41,48.41,9.682,7.27,72.7,10.905,2,66.66666666666666,9.999999999999998,0,0.0,0.0,94.54,94.54,9.454,50.76,Needs Improvement,Advanced Excel; Power BI / Visuals; Cloud Computing; Cybersecurity,High Support Priority
S0355,7,0,100.0,25.0,69.23,69.23,13.846000000000002,7.8,78.0,11.7,2,66.66666666666666,9.999999999999998,0,0.0,0.0,96.0,96.0,9.600000000000001,70.15,Moderate Readiness,,Comprehensive High Performers
S0356,5,2,71.42857142857143,17.857142857142858,68.08,68.08,13.616,7.35,73.5,11.025,1,33.33333333333333,4.999999999999999,2,100.0,15.0,96.0,96.0,9.600000000000001,72.1,Moderate Readiness,Cloud Computing; Cybersecurity,High Support Priority
S0357,4,3,57.14285714285714,14.285714285714285,62.09,62.09,12.418000000000001,8.13,81.30000000000001,12.195000000000002,2,66.66666666666666,9.999999999999998,0,0.0,0.0,96.0,96.0,9.600000000000001,58.5,Needs Improvement,Power BI / Visuals; Cloud Computing; Cybersecurity,Comprehensive High Performers
S0358,4,3,57.14285714285714,14.285714285714285,60.22,60.22,12.044,6.65,66.5,9.975,0,0.0,0.0,4,100.0,15.0,96.0,96.0,9.600000000000001,60.9,Moderate Readiness,Python Programming; Data Structures & Algo; Cybersecurity,High Support Priority
S0359,5,2,71.42857142857143,17.857142857142858,96.08,96.08,19.216,7.6,76.0,11.4,1,33.33333333333333,4.999999999999999,0,0.0,0.0,79.47,79.47,7.947,61.42,Moderate Readiness,Cloud Computing; Cybersecurity,Academic Generalists
S0360,3,4,42.857142857142854,10.714285714285714,78.55,78.55,15.71,7.18,71.8,10.77,1,33.33333333333333,4.999999999999999,1,50.0,7.5,96.0,96.0,9.600000000000001,59.29,Needs Improvement,Python Programming; Data Structures & Algo; Cloud Computing; Cybersecurity,High Support Priority
S0361,4,3,57.14285714285714,14.285714285714285,80.48,80.48,16.096,7.59,75.9,11.385,0,0.0,0.0,0,0.0,0.0,82.34,82.34,8.234,50.0,Needs Improvement,Advanced Excel; Power BI / Visuals; Data Structures & Algo,Academic Generalists
S0362,7,0,100.0,25.0,65.5,65.5,13.100000000000001,5.46,54.6,8.19,3,100.0,15.0,0,0.0,0.0,82.58,82.58,8.258000000000001,69.55,Moderate Readiness,,High Support Priority
S0363,4,3,57.14285714285714,14.285714285714285,70.81,70.81,14.162,9.35,93.5,14.025,3,100.0,15.0,0,0.0,0.0,71.12,71.12,7.112000000000001,64.58,Moderate Readiness,Power BI / Visuals; Cloud Computing; Cybersecurity,Comprehensive High Performers
S0364,5,2,71.42857142857143,17.857142857142858,62.2,62.2,12.440000000000001,5.79,57.9,8.684999999999999,0,0.0,0.0,0,0.0,0.0,81.73,81.73,8.173,47.16,Needs Improvement,Power BI / Visuals; Cybersecurity,High Support Priority
